"book_title","paper_id","dc_type","authors","year","source","keyword"
"Advanced Fire Protection Systems in East Africa: A Case Study","ASSE-15-510b","conference-paper","Yoo, Joon W., Department of Defense",2015,"ASSE","'big+data'"
"Zero Wellsite Personnel. The First Truly Man-Less Operation for Directional Drilling Services","SPE-191586-MS","conference-paper","Chatar, Crispin, Schlumberger | Stepnov, Alexey, Schlumberger | Mardyashov, Anton, Schlumberger | Fedotov, Viacheslav, Schlumberger",2018,"SPE","'big+data'"
"Bringing the Sucker Rod Pumping Unit into the Classroom with the Use of the Internet of Things","SPE-191552-MS","conference-paper","Teodoriu, Catalin, The University of Oklahoma | Pienknagura, Erik, The University of Oklahoma",2018,"SPE","'big+data'"
"Prediction of Optimum Injection Rate for Carbonate Acidizing Using Machine Learning","SPE-192344-MS","conference-paper","Sidaoui, Ziad, Schlumberger | Abdulraheem, Abdulazeez, KFUPM | Abbad, Mustapha, Schlumberger",2018,"SPE","'big+data'"
"Data Gathering to Smooth the Bumpy Path to Optimization","SPE-0414-0042-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2014,"SPE","'big+data'"
"A Novel Automated and Probabilistic EOR Screening Method to Integrate Theoretical Screening Criteria and Real Field EOR Practices Using Machine Learning Algorithms","SPE-176725-MS","conference-paper","Tarrahi, Mohammadali, Texas A&M University, Irina Surovets, SPD | Afra, Sardar, Texas A&M University, Irina Surovets, SPD | Surovets, Irina, SPD",2015,"SPE","'big+data'"
"A Novel Automated and Probabilistic EOR Screening Method to Integrate Theoretical Screening Criteria and Real Field EOR Practices Using Machine Learning Algorithms (Russian)","SPE-176725-RU","conference-paper","Tarrahi, Mohammadali, Texas A&M University, Irina Surovets, SPD | Afra, Sardar, Texas A&M University, Irina Surovets, SPD | Surovets, Irina, SPD",2015,"SPE","'big+data'"
"Gaining Value from Complete Automation of Progressive Cavity Pumps Well Models through Improved Optimization Processes","SPE-192500-MS","conference-paper","Al-Baomar, Istejdad, Petroleum Development Oman | Andrade, Antonio, Petroleum Development Oman | Al-Sawafi, Mohammed, Petroleum Development Oman | Velazco Quesada, Conny, Petroleum Development Oman | Al-Bimani, Atika, Petroleum Development Oman | Al-Balushi, Issa, Petroleum Development Oman | Moreno Gomez, Carlos, Petroleum Development Oman | Al-Busaidi, Salim, Petroleum Development Oman",2018,"SPE","'big+data'"
"Proactive Block-Factor Analysis of Oil Field Development","SPE-176572-MS","conference-paper","Sitnikov, A. N., Gazpromneft Science & Technology Centre | Pustovskikh, A. A., Gazpromneft Science & Technology Centre | Margarit, A. S., Gazpromneft Science & Technology Centre | Akhmetov, A. V., Gazpromneft Science & Technology Centre | Naugolnov, M. V., Gazpromneft Science & Technology Centre | Kozhevnikov, E. A., Gazpromneft Science & Technology Centre | Savelev, O. Yu., Gazpromneft Science & Technology Centre",2015,"SPE","'big+data'"
"The Use of a Hybrid Delivery Methodology to Promote Active Learning in Safety Courses","ASSE-15-A4","conference-paper","Freiwald, David, Westminster College | O'Toole, Michael, Embry-Riddle Aeronautical University",2015,"ASSE","'big+data'"
"Engaging OSH&E Students in Research through a Research and Development Course","ASSE-15-A3","conference-paper","Yuan, Lu, Southeastern Louisiana University",2015,"ASSE","'big+data'"
"Method for Determining Permeability in Sandstone and Shale Reservoirs From Typical Drilling Parameters","ARMA-2017-0900","conference-paper","Cedola, A. E., Oklahoma State University | Atashnezhad, A., Oklahoma State University | Hareland, G., Oklahoma State University",2017,"ARMA","'big+data'"
"Application of Low-Carbon, Rodless Artificial Lift in Low-Production, Low-Permeability Oilfields","SPE-192071-MS","conference-paper","Zhu, Shijia, RIPED, CNPC | Lei, Derong, Xinjiang Oilfield Company Engineering Technology Research Institute, CNPC | Liu, He, RIPED, CNPC | Hao, Zhongxian, RIPED, CNPC | Zhang, Lixin, RIPED, CNPC",2018,"SPE","'big+data'"
"Assessing Current and Potential Basin Assets Using an Innovative Predictive Analytics Workflow","SPE-185673-MS","conference-paper","Gbededo, Midowa, Blue River Analytics | Stone, Mindy, Blue River Analytics | Beaver, Philip, University of Denver | Lee, Young Jin, University of Denver",2017,"SPE","'big+data'"
"Monitoring and Quantifying oil pollution using Aerial Surveillance ~ Problems and Solutions","SPE-157332-MS","conference-paper","Salt, Dave, Oil Spill Response | Hughes, Emma, | Gair, Stuart, Oil Spill Response Ltd",2012,"SPE","'big+data'"
"An Overview of Recent Progresses in Acquiring, Visualizing and Interpreting Pipeline Corrosion Monitoring Data","NACE-2018-10942","conference-paper","Tan, M. YJ, Deakin University | Varela, F., Deakin University | Huo, Y., Deakin University | Mahdavi, F., Deakin University | Wang, K., Deakin University",2018,"NACE","'big+data'"
"Flow Monitoring and Production Profiling using DAS","SPE-170917-MS","conference-paper","In 't Panhuis, Peter, Royal Dutch/Shell Group | den Boer, Hans, Shell Global Solutions | Van Der Horst, Juun, Shell Global Solutions International BV | Paleja, Rakesh, Shell Global Solutions UK | Randell, David, Shell Global Solutions UK | Joinson, Daniel, Brunei Shell Petroleum Sdn Bhd | McIvor, Philip Brian, Brunei Shell Petroleum Sdn Bhd | Green, Kevyn, OptaSense Ltd",2014,"SPE","'big+data'"
"""SPEED Management"" - A Strategic Tool for a Safe Road Journey at Kuwait Oil Company, Kuwait","ASSE-15-609a","conference-paper","Al-Failakawi, Ali H., Kuwait Oil Company | Adivi, Bala Siva Srikanth, Kuwait Oil Company",2015,"ASSE","'big+data'"
"Conference Review: SPE Annual Conference Highlights Sustainability, Disruptive Technologies","SPE-1217-0036-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor | Wilson, Adam, JPT Special Publications Editor | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Whitfield, Stephen, JPT Senior Staff Writer | Donnelly, John, JPT Editor | Boschee, Pam, JPT Senior Editor",2017,"SPE","'big+data'"
"Applying Edge Computing to Autonomous Well Control","SPE-189230-MS","conference-paper","Pitcher, Jason, Safoco Inc | Pry, Mike, Safoco Inc",2017,"SPE","'big+data'"
"A Dynamic Data-Driven Inversion Based Method for Multi-Layer Flow and Formation Properties Estimation","SPE-181025-MS","conference-paper","Bello, Oladele, Baker Hughes Incorporated | Ji, Minsuk, Baker Hughes Incorporated | Denney, Tommy, Baker Hughes Incorporated | Lazarus, Sony, Baker Hughes Incorporated | Vettical, Celestine, Baker Hughes Incorporated",2016,"SPE","'big+data'"
"Duvernay Proppant Intensity Production Case Study and Frac Fluid Selection","SPE-181687-MS","conference-paper","Leshchyshyn, Tim, FracKnowledge | Thomson, Jim, FracKnowledge | Larsen, Cory,",2016,"SPE","'big+data'"
"Decline Curve Analysis for Production Forecasting Based on Machine Learning","SPE-189205-MS","conference-paper","Li, Yunan, Texas A&M University | Han, Yifu, University of Oklahoma",2017,"SPE","'big+data'"
"Artificial Lift Applications for the Internet of Things","SPE-187390-MS","conference-paper","Elmer, William G., Encline Artificial Lift Technologies LLC",2017,"SPE","'big+data'"
"A Cost-Effective Dual-Element Metering System for Wet Gas Flowrate Measurement","SPE-192865-MS","conference-paper","Halilah, Sami, Dynamic Flow Computers | Mokhtari, Kahila, Dynamic Flow Computers",2018,"SPE","'big+data'"
"Heat Illness Prevention--We Can Do Better (Spanish)","ASSE-15-S62-SP","conference-paper","Zarate, David, DiBuduo & DeFendis Insurance Brokers, LLC",2015,"ASSE","'big+data'"
"Modelling a Complex Niger Delta Reservoir for Secondary Recovery: The Use of Assisted History Matching for Improved Uncertainty Management","SPE-172473-MS","conference-paper","Mijinyawa, A., Shell Petroleum Development Company of Nigeria Ltd.",2014,"SPE","'big+data'"
"Semantic Web Technologies for External Corrosion Detection in Smart Oil Fields","SPE-174042-MS","conference-paper","Saeed, M., University of Southern California | Chelmis, C., University of Southern California | Prasanna, V., University of Southern California | Thigpen, B., Chevron U.S.A. Inc. | House, R., Chevron U.S.A. Inc. | Blouin, J., Chevron U.S.A. Inc.",2015,"SPE","'big+data'"
"Coupling a Fluid Flow Simulation with a Geomechanical Model of a Fractured Reservoir","ARMA-2016-520","conference-paper","Segura, J. M., Repsol | Paz, C. M., IBM Research Brazil | de Bayser, M., IBM Research Brazil | Zhang, J., Repsol | Bryant, P. W., IBM Research Brazil | González, N. A., Repsol | Rodrigues, E., IBM Research Brazil | Vargas, P. E., Repsol",2016,"ARMA","'big+data'"
"A New Approach to Obtain Producer FBHP and FBHT from SCADA Data in the Schoonebeek Steamflood","SPE-179800-MS","conference-paper","Zakharov, Alexander, Nederlandse Aardolie Maatschappij B.V",2016,"SPE","'big+data'"
"Enabling New Field Development Projects for a Digital Future","SPE-185358-MS","conference-paper","Praveen Sam, Samraj, Infosys Limited | Airani, Avinash, Infosys Limited",2017,"SPE","'big+data'"
"Reservoir Characterization Using Fuzzy Kriging and Deep Learning Neural Networks","SPE-181578-MS","conference-paper","Korjani, M. M., University of Southern California | Popa, A. S., Chevron Corporation | Grijalva, E., Chevron Corporation | Cassidy, S., Chevron Corporation | Ershaghi, I., University of Southern California",2016,"SPE","'big+data'"
"Optimization of Production and CO2 Utilization Via Parametric Representation and Evaluation of WAG Schedules","SPE-179582-MS","conference-paper","Klenner, Robert, GE OGTC | Gao, Panqing, GE OGTC | Taghizadeh, Okhtay, Chaparral Energy | Iyer, Naresh, GE GRC | Azzaro, Steven, GE OGTC | Murrell, Glen, GE OGTC",2016,"SPE","'big+data'"
"Drilling-Systems Automation: Current State, Initiatives, and Potential Impact","SPE-166263-PA","journal-paper","Macpherson, John D., Baker Hughes | de Wardt, John P., De Wardt and Company | Florence, Fred, National Oilwell Varco | Chapman, Clinton, Schlumberger | Zamora, Mario, M-I SWACO | Laing, Moray, SAS | Iversen, Fionn, IRIS",2013,"SPE","'big+data'"
"Dangerously Safe--Perception vs. Reality","ASSE-15-S73","conference-paper","Valdez, Jose L., King of Texas Roofing Company",2015,"ASSE","'big+data'"
"The Temporary Workforce: Existing Challenges and Solutions","ASSE-15-S61","conference-paper","Cortez, Diana, DOL OSHA | Valle, Elisonia, Banda Group International, LLC",2015,"ASSE","'big+data'"
"Training in Spanish or Training in ""Spanglish"" (Is it the Same?)","ASSE-15-S63","conference-paper","Galindo, Carlos, US Compliance Corporation",2015,"ASSE","'big+data'"
"Ten Elements for the Safety Orientation with Latino Workers in the Manufacturing Industry","ASSE-15-S52","conference-paper","Rada, Leonardo, CGI Windows and Doors, Inc.",2015,"ASSE","'big+data'"
"Sustainable Offshore Wind Energy: Faster and Larger at Lower Cost and Less Environmental Impact","OTC-28834-MS","conference-paper","Dirks, W. G, Van Oord | Kappen, J. M. J., Van Oord | Scheltens, R. D., Van Oord | Winkes, J., Fistuca | Wochner, M. S., AdBm Corp",2018,"OTC","'big+data'"
"Quantifying the Probability of Success of Stimulation Treatments When Information is Limited","SPE-191753-MS","conference-paper","Hoeink, Tobias, Baker Hughes, a GE company | Cotrell, David, Baker Hughes, a GE company | Odusina, Elijah, Baker Hughes, a GE company | Ghorpade, Sachin, Baker Hughes, a GE company",2018,"SPE","'big+data'"
"Health and Safety in a Shrinking World","ASSE-15-709a","conference-paper","Cooper, Richard, Level 3 Communications (Global Crossing)",2015,"ASSE","'big+data'"
"Pressure to Reduce Methane Emissions Highlights the Need for Better Monitoring","SPE-0315-0046-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2015,"SPE","'big+data'"
"Ten Elements for the Safety Orientation with Latino Workers in the Manufacturing Industry (Spanish)","ASSE-15-S52-SP","conference-paper","Rada, Leonardo, CGI Windows and Doors, Inc.",2015,"ASSE","'big+data'"
"Risk Assessment Training--How to Approach and Achieve Success with Your Risk Assessment Program","ASSE-15-513","conference-paper","Newberry, Jim, Island Insurance Company",2015,"ASSE","'big+data'"
"ISO/ANSI/ASSE 45001 Forum: Significant Future Impact on Safety","ASSE-15-516","conference-paper","Toy, Victor M., Insyst OH&S | Dunmire, Thea D., ENLAR Compliance Services, Inc. | Hohn, Todd R., UL",2015,"ASSE","'big+data'"
"Safety in Healthcare: Challenges and Opportunities","ASSE-15-507","conference-paper","Vaughn, Andrew I. S., Mayo Clinic",2015,"ASSE","'big+data'"
"Effective Communication Skills for Safety Professionals","ASSE-15-501","conference-paper","Ross, Chris, The Engagement Effect",2015,"ASSE","'big+data'"
"Understanding Crane Capacities","ASSE-15-560","conference-paper","Davis, Bill, Zurich Services Corporation",2015,"ASSE","'big+data'"
"Healthy Workforce Program: How Workers' Comp and Wellness Programs Go Together","ASSE-15-564","conference-paper","Condon, Matthew J., Bardavon Health Innovations, LLC",2015,"ASSE","'big+data'"
"Advancing Your Career: From Safety Leader to Business Partner 2015","ASSE-15-558","conference-paper","McBride, John, Consentium Search LLC",2015,"ASSE","'big+data'"
"DOT Compliance--Improving Your CSA Performance","ASSE-15-552","conference-paper","Halfen, Charlie, CNH Safety, LLC",2015,"ASSE","'big+data'"
"Managing a Health and Safety Program for Lone Workers and Remote Employees","ASSE-15-547","conference-paper","Healey, Timothy C., The Hartford Steam Boiler Inspection & Insurance Company | Kucharski, Jerome, The Hartford Steam Boiler Inspection & Insurance Company",2015,"ASSE","'big+data'"
"ANSI Z10: A Practical Workshop on How to Engage All Levels of Your Workforce","ASSE-15-549","conference-paper","Bennett, John T., M.C. Dean, Inc. | Kohlmeyer, James, M.C. Dean, Inc. | Taubitz, Michael A., FDR Safety",2015,"ASSE","'big+data'"
"Ten Common Infectious Diseases that Affect Health & Safety in the Workplace","ASSE-15-537","conference-paper","Kohanna, Fred H., AllOne Health Resources",2015,"ASSE","'big+data'"
"Wind Turbine Safety and Loss Prevention","ASSE-15-573","conference-paper","Bierl, Craig, Chubb Group of Insurance Companies",2015,"ASSE","'big+data'"
"New Global Thinking on Workplace Safety : Insight from Field Work on Five Continents","ASSE-15-568","conference-paper","Duncan, Colin, DEKRA Insight",2015,"ASSE","'big+data'"
"Preventing Slips, Trips, and Falls in Restaurants: A Success Story","ASSE-15-566","conference-paper","Baker, Steven P., Liberty Mutual Insurance",2015,"ASSE","'big+data'"
"Fatalities in the U.S. Oil and Gas Extraction Industry: Recent Trends and New Details","ASSE-15-569","conference-paper","Retzer, Kyla, National Institute for Occupational Safety and Health | Hill, Ryan, National Institute for Occupational Safety and Health | Mason, Krystal, National Institute for Occupational Safety and Health | Ridl, Sophia, National Institute for Occupational Safety and Health",2015,"ASSE","'big+data'"
"The Ethical Burden of the SHE Professional","ASSE-15-586","conference-paper","Wachter, Jan K., Indiana University of Pennsylvania | Ferguson, Lon, Indiana University of Pennsylvania",2015,"ASSE","'big+data'"
"Playground Safety: The Hidden Hazards Lurking in Your Schoolyard or Local Park","ASSE-15-594","conference-paper","Spencer, Howard W., J.A. Montgomery",2015,"ASSE","'big+data'"
"Where Do You Go to Better Understand the Need for PtD?","ASSE-15-591","conference-paper","Popov, Georgi, University of Central Missouri | Biddle, Elyce Anne, University of West Virginia",2015,"ASSE","'big+data'"
"Win-Win, Academic, Lab, and Research Safety at The Claremont University Consortium","ASSE-15-589","conference-paper","Brakensiek, Jay C., The Claremont University Consortium",2015,"ASSE","'big+data'"
"Selling Safety to Upper Management","ASSE-15-587","conference-paper","Karol, Patrick J., Aramark",2015,"ASSE","'big+data'"
"Safety - Not Good Enough","ASSE-15-661","conference-paper","Gantt, Paul, SCM Safety | Gantt, Ron, SCM Safety",2015,"ASSE","'big+data'"
"Green Beans & Ice Cream: A New Frontier Lies Beyond Zero Injuries","ASSE-15-646","conference-paper","Sims, Bill, The Bill Sims Company",2015,"ASSE","'big+data'"
"Golf Carts Utility Carts--They Are Not Just for Golf Anymore","ASSE-15-642","conference-paper","Allen, Paul E., Chubb & Son, a division of Federal Insurance Company",2015,"ASSE","'big+data'"
"Practical Leadership for Sustainable Business: Health and Safety Management","ASSE-15-678","conference-paper","Walker, Larry E., DNVGL",2015,"ASSE","'big+data'"
"The Technological Journey: One Company's Experience","ASSE-15-679","conference-paper","Roy, Deborah R., L.L. Bean, Inc. | Ouellette, Normand, L.L. Bean, Inc.",2015,"ASSE","'big+data'"
"135 Trainer's Tips and Tricks!","ASSE-15-681","conference-paper","Klane, Jonathan, Arizona State University",2015,"ASSE","'big+data'"
"Don't Forget About Fit - What You Need to Know About Respirator Fit-testing","ASSE-15-667","conference-paper","Larson, Scott, 3M Personal Safety Division | Torgrude, Megan, 3M Personal Safety Division",2015,"ASSE","'big+data'"
"Building Safety Commitment: A Primer","ASSE-15-666","conference-paper","Moran, Daniel J., Quality Safety Edge",2015,"ASSE","'big+data'"
"Achieving Business Excellence Through Risk Management: Idea or Execution","ASSE-15-672","conference-paper","McConnell, John, CRSP",2015,"ASSE","'big+data'"
"Falls and the Aging Population - Practical Solutions for the Property Owner and Risk Manager","ASSE-15-673","conference-paper","Champion, Fred M., Chubb Group of Insurance Companies | Jones, Annmarie Feeley, Chubb Group of Insurance Companies",2015,"ASSE","'big+data'"
"Aligning Safety Leadership Through the Use of Scenarios","ASSE-15-674","conference-paper","Spigener, Jim, DEKRA Insight",2015,"ASSE","'big+data'"
"Managing the Total Cost of Risk (TCOR) Case Study","ASSE-15-615","conference-paper","Nassif, George, Aon Global Risk Consulting",2015,"ASSE","'big+data'"
"OSHA's General Duty Clause: A Guide to Enforcement and Legal Defenses","ASSE-15-611","conference-paper","Abrams, Adele L., Law Office of Adele L. Abrams, P.C.",2015,"ASSE","'big+data'"
"Flash Fire Risk Assessments for the Upstream O&G Industry Using API RP 99","ASSE-15-610","conference-paper","Vanderhoof, Wayne, RJR Safety Inc.",2015,"ASSE","'big+data'"
"Fall Prevention vs. Fall Protection: A New Safety Category","ASSE-15-619","conference-paper","Francis, David, Little Giant Ladder",2015,"ASSE","'big+data'"
"A Healthier Workforce Makes for a Safer Workplace","ASSE-15-618","conference-paper","Hohn, Todd, Underwriters Laboratories Inc.",2015,"ASSE","'big+data'"
"Psychophysical and Demographic Changes Require Rethinking Ergonomic Strategies","ASSE-15-604","conference-paper","Borchardt, James G., Construction Ergonomics LLC | Choi, Sang D., University of Wisconsin",2015,"ASSE","'big+data'"
"Culture Trumps Everything: So, Career Advancement = Connecting the Dots","ASSE-15-601","conference-paper","Eckenfelder, Donald J., Social Operating Systems, Ltd.",2015,"ASSE","'big+data'"
"OSHA's PSM Standard: Achieving Compliance and Avoiding Pitfalls","ASSE-15-620","conference-paper","Burr, Ryan, ABM | White, Kristin R. B., Jackson Kelly PLLC",2015,"ASSE","'big+data'"
"Fatality and Catastrophic Event Prevention","ASSE-15-710","conference-paper","Williams, Steve, Accelerated Development Systems, Inc.",2015,"ASSE","'big+data'"
"Achieving Sustainable Safety Excellence: A Complex Systems Approach","ASSE-15-713","conference-paper","Knowles, Richard N., Richard N. Knowles and Associates, Inc.",2015,"ASSE","'big+data'"
"How Best-in-Class Companies Are Improving Safety Throughout the Supply Chain","ASSE-15-715","conference-paper","Ludwig, Steve, Rockwell Automation",2015,"ASSE","'big+data'"
"There's Gold in Workers' Compensation Data","ASSE-15-714","conference-paper","Weigand, Deborah, Aon | Bennett, Stephen, Aon",2015,"ASSE","'big+data'"
"Improving Safety Management Systems to Improve Safety Performance","ASSE-15-717","conference-paper","Gaddis, Scott, Bristol-Meyers Squibb",2015,"ASSE","'big+data'"
"A Practical Approach to Effective EHS Leading Indicators: Lessons from the Best","ASSE-15-718","conference-paper","Dony, John A., National Safety Council | Marsh, Tim, RyderMarshSharman",2015,"ASSE","'big+data'"
"Growing Your Own Construction Safety Professionals","ASSE-15-704","conference-paper","Baldwin, Richard, PCL Construction Enterprises | Claggett, Chris, PCL Civil Construction",2015,"ASSE","'big+data'"
"Employment Law Faux Pas and Pitfalls the Safety Professional Must Avoid","ASSE-15-701","conference-paper","Spurlock, Barry S., Eastern Kentucky University",2015,"ASSE","'big+data'"
"Mastering the Art of Using Video in Your Training or Toolbox Talk!","ASSE-15-779","conference-paper","St. Laurent, Steven J., StevenStLaurent.com, Inc.",2015,"ASSE","'big+data'"
"Strengthening the Impact of Safety Leadership","ASSE-15-775","conference-paper","Cooper, Dominic, B-Safe Management Solutions Inc.",2015,"ASSE","'big+data'"
"Wellness: Beg and Bribe or Use Design","ASSE-15-765","conference-paper","Kelby, Jill, Kelby Ergo Design, LLC",2015,"ASSE","'big+data'"
"Wellness, an Essential Component of Environmental, Health and Safety Improvement and Incident Prevention","ASSE-15-737","conference-paper","Topf, Michael, Topf Initiatives",2015,"ASSE","'big+data'"
"Communicating with Multinational Workforce on SH&E Issues: An International Perspective & Best Practices","ASSE-15-740","conference-paper","Cooper, Richard, Level3 Communications | Mukherjee, Nirupam, Global Safety Engineering Manager in Praxair Inc | Al-Khady, Ali Dawood, Kuwait Oil Company | Garlapati, Ashok, Kuwait Oil Company",2015,"ASSE","'big+data'"
"Protecting Your Employee Safety and the Bottom Line","ASSE-15-726","conference-paper","Risk, Robert, Staples",2015,"ASSE","'big+data'"
"Process Safety Management Enforcement Trends and Best Practices","ASSE-15-721","conference-paper","Zimmerman, Jonathan, Kellogg’s | Haywood, Bryan, Safteng.net",2015,"ASSE","'big+data'"
"Completion Optimization While Drilling - Geomechanical Steering Towards Fracable Rock Using Corrected Mechanical Specific Energy","URTEC-2693870-MS","conference-paper","Jacques, A., FracGeo | Ouenes, Ahmed, FracGeo | Dirksen, Ron, FracGeo | Paryani, M., FracGeo | Rehman, Syed, FracGeo | Bari, Moussa, FracGeo",2017,"URTEC","'big+data'"
"Integrated Management Systems (OHSAS 18001, ISO 14001 & 9001) in SMEs","ASSE-15-609b","conference-paper","Geromin, Ariadne N., NP Consultora | Galleguillo, Diego N., NP Consultora",2015,"ASSE","'big+data'"
"Tower Safety in Australia","ASSE-15-510a","conference-paper","Boulais, Denis, Bytecan Pty Ltd",2015,"ASSE","'big+data'"
"Modelling of Injection Well Capacity with Account for Permeability Damage in the Near-Wellbore Zone for Oil Fields in Western Siberia","SPE-187806-MS","conference-paper","Boronin, S. A., Skoltech | Tolmacheva, K. I., Skoltech | Osiptsov, A. A., Skoltech | Orlov, D. M., Skoltech | Koroteev, D. A., Skoltech | Sitnikov, A. N., Gazpromneft-NTC | Yakovlev, A. A., Gazpromneft-NTC | Belozerov, B. V., Gazpromneft-NTC",2017,"SPE","'big+data'"
"Implementing Blockchain Technology in Oil and Gas Industry: A Review","SPE-191750-MS","conference-paper","Lakhanpal, Vikrant, Well Engineering Research Center for Intelligent Automation, University of Houston | Samuel, Robello, Halliburton",2018,"SPE","'big+data'"
"[1]2 Dynamic Basin Development&endash;A Complete Geoscientific Tool for Basin Analysis","WPC-26102","conference-paper","Strandenes, H. Gabrielsen, Norske Hydro Research Centre, Norway",1994,"WPC","'big+data'"
"A Novel Work Flow of Density-Log Normalization for Coalbed-Methane Wells: An Example From the Surat Basin in Australia","SPE-171417-PA","journal-paper","Ren, Bin, PetroChina | Zhang, Ming, PetroChina | Cui, Zehong, PetroChina | Li, Chunlei, PetroChina | Xia, Zhaohui, PetroChina | Gan, Thomas, Arrow Energy Pty Ltd | Lau, Hon Chung, Arrow Energy Pty Ltd",2016,"SPE","'big+data'"
"Ice Mode and Beyond: Electrical Propulsion for Efficient Ice-Breaking","OTC-29149-MS","conference-paper","Barisic, Matko, ABB | Parrondo, Yago Martinez, ABB | Lee, Bo-Won, ABB | Wendt, Frank, ABB",2018,"OTC","'big+data'"
"Optimization of Flow Assurance Applications Through Life-of-Field: An Integrated Approach to Production Engineering and Chemical Management Across Gulf of Mexico Deepwater Assets","OTC-27560-MS","conference-paper","Arciero, B., Murphy Exploration and Production Company",2017,"OTC","'big+data'"
"Augmented AI Solutions for Heavy Oil Reservoirs: Innovative Workflows That Build from Smart Analytics, Machine Learning And Expert-Based Systems","SPE-193650-MS","conference-paper","Castineira, David, QRI | Zhai, Xiang, QRI | Darabi, Hamed, QRI | Valle, Manuel, QRI | Maqui, Agustin, QRI | Shahvali, Mohammad, QRI | Yunuskhojayev, Alisher, QRI",2018,"SPE","'big+data'"
"The Best Practices and Approaches for Replication of Achimov Formation Development Technologies (Russian)","SPE-191473-18RPTC-RU","conference-paper","Nenasheva, Marina, Gazpromneft STC | Okunev, Maxim, Gazpromneft STC | Sleta, Natalia, Gazpromneft STC | Timirgalin, Azamat, Gazpromneft STC | Zhukov, Vladislav, Gazpromneft STC | Garenskikh, Dmitriy, Gazpromneft Angara | Volkov, Georgy, Gazpromneft Angara | Priklonsky, Oleg, Halliburton",2018,"SPE","'big+data'"
"The Best Practices and Approaches for Replication of Achimov Formation Development Technologies","SPE-191473-18RPTC-MS","conference-paper","Nenasheva, Marina, Gazpromneft STC | Okunev, Maxim, Gazpromneft STC | Sleta, Natalia, Gazpromneft STC | Timirgalin, Azamat, Gazpromneft STC | Zhukov, Vladislav, Gazpromneft STC | Garenskikh, Dmitriy, Gazpromneft Angara | Volkov, Georgy, Gazpromneft Angara | Priklonsky, Oleg, Halliburton",2018,"SPE","'big+data'"
"Application of Machine Learning Ideas to Reservoir Fluid Properties Estimation","SPE-193461-MS","conference-paper","Onwuchekwa, Chukwuma, Shell Petroleum Development Company of Nigeria Limited",2018,"SPE","'big+data'"
"Modular Implementation Success in Nano-Safety: The Impact of Engineering and Technology Majors","ASSE-15-A2","conference-paper","Fazarro, Dominick, The University of Texas at Tyler | Tate, Jitendra, Texas State University | Trybuls, Walt, Texas State University",2015,"ASSE","'big+data'"
"Construction Site Modeling for Construction Safety Education","ASSE-15-A1","conference-paper","Nichols, Nick, Southeastern Oklahoma State University",2015,"ASSE","'big+data'"
"A Workflow for Intelligent Data-driven Analytics Software Development in Oil and Gas Industry","SPE-170859-MS","conference-paper","Dursun, Serkan, Halliburton | Duman, Kaan, Rensselaer Polytechnic Institute | Tuna, Tayfun, University of Houston | Abbas, Mamta, Halliburton | Ding, James, Halliburton",2014,"SPE","'big+data'"
"Fatigue Tracking for Mud Motors and MWDs in Unconventional Wells","SPE-191737-MS","conference-paper","Mills, Kathleen, DrillScan | Menand, Stephane, DrillScan | Dao, Ngoc-Ha, DrillScan",2018,"SPE","'big+data'"
"Modeling and Experimental Investigations of Fluid-Related Damage to Hydraulic Fractures","URTEC-2899497-MS","conference-paper","Abivin, Patrice, Schlumberger | Prabhu, Rasika, Schlumberger | Khvostichenko, Daria, Schlumberger | Hilliard, Casie, The Dow Chemical Company | Nelson, Chris, The Dow Chemical Company | Kuo, Tzu-Chi, The Dow Chemical Company | Li, Yongfu, The Dow Chemical Company | Shukla, Priyavrat, Schlumberger",2018,"URTEC","'big+data'"
"Automatic Well Log Analysis Across Priobskoe Field Using Machine Learning Methods","SPE-191604-18RPTC-MS","conference-paper","Belozerov, Boris, Science and Technology Center of Gazprom Neft | Bukhanov, Nikita, Science and Technology Center of Gazprom Neft | Egorov, Dmitry, Science and Technology Center of Gazprom Neft | Zakirov, Adel, Science and Technology Center of Gazprom Neft | Osmonalieva, Oksana, Science and Technology Center of Gazprom Neft | Golitsyna, Maria, IBM Science and Technology Center | Reshytko, Alexander, IBM Science and Technology Center | Semenikhin, Artyom, IBM Science and Technology Center",2018,"SPE","'big+data'"
"Development of a New Correlation for Bubble Point Pressure in Oil Reservoirs using Artificial IntelligenceTechnique","SPE-187977-MS","conference-paper","Elkatatny, Salaheldin, King Fahd University of Petroleum & Minerals | Aloosh, Rami, King Fahd University of Petroleum & Minerals | Tariq, Zeeshan, King Fahd University of Petroleum & Minerals | Mahmoud, Mohamed, King Fahd University of Petroleum & Minerals | Abdulraheem, Abdulazeez, King Fahd University of Petroleum & Minerals",2017,"SPE","'big+data'"
"Adding More Value in the Downturn Time From Digital Oil Field; What Is More to Leverage?","SPE-192294-MS","conference-paper","Al Qahtani, Abdullah M., PetroART | Al Qahtani, Mubarak, PetroART",2018,"SPE","'big+data'"
